transaction_id,user_id,transaction_date,raw_timestamp,store_id,product_category,sale_amount,price,quantity,region,city,age,subscription,status,email,username,payment_method
223,1270,2025-09-06,2025-09-06 03:35:57,2,Clothing,1096.51,1738.87,10,West,Hyderabad,20,Premium,Cancelled,ufox@example.org,vbarr,Card
180,1298,2025-03-29,2025-03-29 06:09:35,16, Clothing ,2644.95,1447.94,7,South,Delhi,61,Premium,Completed,qlopez@example.org,carlos88,UPI
984,1055,2025-04-20,2025-04-20 14:58:04,2,Clothing,4796.91,454.77,1,North,Chennai,35,Premium,Completed,wesleybush@example.org,andrewblake,UPI
23,1151,2026-05-14,2026-05-14 08:28:29,7,Electronics,2916.94,1093.55,6,North,Bengaluru,55,Standard,Cancelled,esanchez@example.com,clintonhopkins,UPI
357,1066,2024-12-17,2024-12-17 22:40:43,16,Furniture,609.04,834.34,1,North,Hyderabad,59,Standard,Completed,madisonwatson@example.net,aguilarjonathan,UPI
667,1167,2025-07-19,2025-07-19 22:48:52,10,Clothing,467.77,747.85,7,West,Kolkata,54,Premium,Completed,jenniferadams@example.net,arthur09,Cash
862,1199,2024-11-10,2024-11-10 18:37:39,6,Grocery,4040.12,1362.07,9,West,Chennai,55,Premium,Pending,romanmatthew@example.org,davidwalker,Cash
341,1107,2025-01-03,2025-01-03 21:02:59,6,Sports,3834.19,,2,South,Mumbai,45,Standard,Pending,jcox@example.org,tranrobin,Card
432,1216,2024-08-02,2024-08-02 09:45:57,16,Sports,211.19,707.63,3,West,Bengaluru,62,Standard,Pending,elizabethjackson@example.com,rfriedman,UPI
552,1039,2024-10-24,2024-10-24 14:40:48,9,Grocery,706.07,576.32,5,North,Delhi,25,Premium,Cancelled,lopezcurtis@example.com,jenniferacosta,UPI
834,1243,2025-12-09,2025-12-09 09:13:24,4,Clothing,4617.54,1274.43,8,North,Delhi,62,Standard,Completed,longbrittany@example.org,eric17,UPI
204,1016,2025-09-22,2025-09-22 12:27:46,14,Sports,3841.96,1769.84,1,South,Bengaluru,22,Premium,Cancelled,donnale@example.net,megan90,Cash
631,1263,2024-06-29,2024-06-29 01:18:20,8,Furniture,608.59,1969.53,2,West,Bengaluru,51,Premium,Pending,marshalllaura@example.net,laurenduarte,Card
94,1289,2025-09-25,2025-09-25 23:31:13,2,Sports,3738.6,1669.02,5,South,Mumbai,69,Standard,Completed,ecosta@example.com,qcook,UPI
559,1099,2024-09-23,2024-09-23 23:06:19,17,Grocery,3404.7,1986.57,6,North,Mumbai,18,Premium,Completed,,fosterjohn,Card
69,1156,2026-01-06,2026-01-06 17:31:01,19,Sports,348.14,1921.02,2,South,Mumbai,31,Standard,Cancelled,tamirodriguez@example.org,barbara66,Cash
623,1079,2024-08-28,2024-08-28 07:39:05,17,Clothing,4166.29,1594.31,9,North,Hyderabad,47,Premium,Completed,sanchezamy@example.net,brandonhernandez,Cash
285,1030,2025-01-09,2025-01-09 00:42:09,5,Grocery,510.48,1844.12,9,West,Mumbai,41,Standard,Cancelled,mwheeler@example.com,tayloradam,Cash
845,1192,2025-06-23,2025-06-23 15:30:47,14,Clothing,4633.63,210.17,8,South,Kolkata,21,Premium,Cancelled,michael91@example.net,wilsondorothy,UPI
435,1143,2026-04-14,2026-04-14 19:03:43,15,Clothing,2878.48,1958.96,4,North,Delhi,35,Premium,Cancelled,perrybrittany@example.net,ywhite,Card
154,1151,2025-03-18,2025-03-18 04:52:55,10,Furniture,3032.98,863.71,8,East,Chennai,20,Standard,Cancelled,kimberly18@example.net,schmidtjames,Card
76,1178,2025-01-14,2025-01-14 04:01:39,14,Grocery,1639.24,227.11,3,East,Hyderabad,62,Standard,Pending,nicole48@example.org,christophercortez,UPI
731,1096,2026-03-31,2026-03-31 04:39:49,16,Sports,4489.48,258.16,9,South,Bengaluru,35,Premium,Completed,shannon51@example.org,zmiller,UPI
447,1233,2025-07-15,2025-07-15 21:12:10,19,Furniture,2641.13,1286.27,5,East,Chennai,52,Premium,Completed,nrodriguez@example.org,davidphelps,Card
189,1090,2024-08-29,2024-08-29 11:50:32,2,Furniture,3950.41,388.9,5,North,Bengaluru,37,Premium,Pending,kirk96@example.org,cbell,Card
272,1215,2025-08-31,2025-13-05 10:20:30,12,Sports,3430.56,1530.2,2,North,Mumbai,22,Premium,Pending,walshjacqueline@example.org,pbruce,Cash
237,1255,2025-03-06,2025-03-06 05:50:58,5,Grocery,1248.0,1324.15,7,West,Bengaluru,46,Standard,Cancelled,greenjoe@example.com,kevin90,Card
488,1269,2025-05-02,2025-05-02 22:15:41,2,Grocery,893.08,582.35,10,East,Bengaluru,47,Premium,Completed,batesmelanie@example.net,katherinetaylor,Card
118,1232,2025-09-21,2025-09-21 16:12:08,11,Clothing,1881.76,1448.76,10,North,Pune,21,Premium,Completed,christopherphillips@example.net,ithompson,UPI
944,1218,2025-06-14,2025-06-14 15:51:20,17,Grocery,611.23,368.11,7,East,Bengaluru,53,Premium,Cancelled,brobinson@example.com,selenabrooks,Card
513,1153,2026-02-18,2026-02-18 21:29:55,11,Grocery,4492.77,1644.12,7,North,Hyderabad,48,Premium,Completed,daniellegonzales@example.org,james98,UPI
826,1266,2025-09-21,2025-09-21 07:41:55,9,Furniture,2392.5,687.32,7,East,Hyderabad,61,Standard,Pending,geoffrey75@example.com,christopherpage,Cash
592,1208,2026-02-06,2026-02-06 15:16:19,7, Clothing ,1824.11,493.34,2,North,Chennai,60,Standard,Completed,rodriguezbrian@example.net,mistywilkins,UPI
127,1252,2024-09-13,2024-09-13 16:12:38,15,Sports,3811.39,908.83,10,East,Pune,58,Standard,Completed,amy50@example.com,james17,Card
117,1003,2025-11-04,2025-11-04 18:09:01,6,Clothing,2853.29,813.55,3,North,Bengaluru,65,Premium,Pending,erica21@example.net,parkerscott,Card
474,1229,2025-02-08,2025-02-08 07:18:00,13,Electronics,3645.25,1966.25,10,North,Chennai,26,Standard,Completed,catherine47@example.com,bshort,Card
694,1244,2025-11-01,2025-11-01 02:55:25,15,Furniture,4350.46,1932.29,10,West,Hyderabad,57,Standard,Cancelled,diazmelissa@example.com,randallkathleen,UPI
58,1222,2025-06-04,2025-06-04 20:37:15,6,Sports,4829.09,554.76,9,West,Chennai,45,Standard,Pending,jimmy55@example.net,taylorjesse,Cash
864,1214,2025-06-03,2025-06-03 22:14:35,15,Clothing,2222.85,720.92,8,East,Hyderabad,45,Premium,Pending,westes@example.org,,UPI
913,1184,2025-08-30,2025-08-30 04:27:33,5,Grocery,2328.92,1673.8,9,West,Bengaluru,31,Premium,Completed,,jordanhudson,UPI
370,1070,2026-03-13,2026-03-13 20:14:52,14,Sports,3515.07,1501.89,5,East,Mumbai,65,Premium,Completed,johnsonbrenda@example.org,mathismichelle,Cash
269,1196,2025-07-23,2025-07-23 03:10:25,12,Furniture,1606.79,296.86,5,North,Hyderabad,53,Standard,Cancelled,ldrake@example.org,warrenjohn,Cash
47,1146,2024-06-29,2024-06-29 16:34:02,8,Grocery,,1788.19,2,South,Bengaluru,32,Standard,Cancelled,michaeljones@example.net,cindy14,Cash
350,1102,2025-11-04,2025-11-04 06:55:04,9,Sports,4866.94,728.69,7,East,Bengaluru,20,Standard,Completed,kjones@example.org,ibates,UPI
196,1111,2026-05-27,2026-05-27 21:42:57,8,Sports,4372.02,182.1,8,East,Bengaluru,54,Premium,Completed,zosborn@example.net,elizabeth18,UPI
295,1125,2026-02-17,2026-02-17 10:38:10,10,Furniture,2089.36,1110.36,1,North,Hyderabad,42,Premium,,michaeljohnson@example.org,robert11,Cash
835,1033,2026-04-04,2026-04-04 03:27:40,11,Furniture,4555.33,1491.08,7,West,Delhi,32,Premium,Pending,rgibson@example.net,riverabradley,Cash
737,1237,2026-06-15,2026-06-15 10:54:00,18,Furniture,374.02,77.23,4,North,Hyderabad,53,Premium,Completed,ian22@example.org,darylchaney,UPI
264,1084,2025-03-11,2025-03-11 03:27:13,2,Furniture,3146.74,1457.46,4,West,Mumbai,23,Premium,Completed,,jonathan77,Cash
444,1242,2025-11-18,2025-11-18 14:03:55,18,Electronics,180.51,806.08,2,North,Hyderabad,57,Premium,Completed,xclements@example.org,meganrivera,UPI
676,1162,2026-04-28,2026-04-28 11:16:08,17,Furniture,751.89,251.35,1,South,Chennai,35,Standard,Pending,tracey29@example.org,,Card
305,1150,2025-05-18,2025-05-18 05:51:33,5,Clothing,3657.71,1898.6,10,West,Pune,67,Premium,Completed,baileyhenderson@example.com,angelaburns,UPI
342,1244,2026-01-24,2026-01-24 14:14:56,13,Electronics,236.74,414.84,6,North,Pune,38,Premium,Completed,,joseph19,UPI
967,1033,2024-11-17,2024-11-17 20:37:25,13,Grocery,3028.92,1063.98,2,East,Delhi,56,Premium,Cancelled,longsonya@example.org,joshuafuller,UPI
150,1234,2024-11-11,2024-11-11 22:16:30,2,Grocery,1047.88,1586.4,1,East,Kolkata,37,Standard,Cancelled,opatel@example.net,charles06,Card
125,1173,2026-01-26,2026-01-26 04:52:55,8,Grocery,3906.63,171.23,2,South,Kolkata,67,Standard,Pending,umatthews@example.org,fpena,UPI
787,1243,2025-05-13,2025-05-13 20:16:35,6,Sports,2896.7,634.42,4,West,Hyderabad,30,Premium,Completed,stanleyjohn@example.net,brittany14,Card
51,1013,2026-01-20,2026-01-20 16:51:30,13,Sports,2843.74,73.66,7,South,Pune,47,Premium,Completed,campbellelizabeth@example.net,clarence34,Card
354,1224,2026-03-31,2026-03-31 12:47:26,20,Grocery,4398.45,204.04,6,South,Bengaluru,43,Standard,Pending,lewismelissa@example.org,dawsontanya,Card
928,1254,2025-02-24,2025-02-24 02:16:55,4,Electronics,755.98,1743.51,9,North,Chennai,24,Standard,Pending,dylanparker@example.com,miguel08,Cash
143,1019,2025-12-18,2025-12-18 10:46:57,10,Furniture,3495.56,294.81,8,West,Mumbai,18,Premium,Completed,whitejacqueline@example.com,michael22,Card
471,1285,2024-07-27,2024-07-27 08:15:08,14,Electronics,3843.1,1161.6,8,West,Pune,24,Premium,Completed,brownlaura@example.net,andrewsjeremy,UPI
400,1257,2024-11-30,2024-11-30 08:09:09,1,Clothing,4247.51,1616.95,10,South,Delhi,50,Premium,Pending,antoniowilliams@example.com,joshuacolon,Cash
626,1057,2025-04-03,2025-04-03 19:25:12,3,Electronics,3884.73,1519.52,1,South,Bengaluru,20,Premium,Pending,mackmarcus@example.com,changmegan,Cash
321,1300,2025-06-05,2025-06-05 19:40:40,17,Furniture,606.97,316.29,10,North,Kolkata,24,Premium,Pending,braunronald@example.net,nicoleturner,UPI
20,1098,2025-12-01,2025-12-01 19:21:43,7,Sports,2270.64,855.33,5,West,Hyderabad,22,Standard,Cancelled,samuel87@example.org,jeffreymorgan,Cash
810,1159,2024-12-08,2024-12-08 11:15:55,6,Clothing,1262.38,369.34,4,East,Hyderabad,54,Standard,Cancelled,zwelch@example.net,rmccormick,Cash
791,1140,2025-06-01,2025-06-01 17:42:25,18,Grocery,3349.95,152.15,4,West,Hyderabad,66,Premium,Pending,yreid@example.org,karlwilliams,Cash
809,1072,2025-06-06,2025-06-06 11:59:22,7,Clothing,504.21,1193.41,4,South,Chennai,23,Standard,Cancelled,browningphillip@example.com,christopher34,Card
408,1132,2024-11-21,2024-11-21 12:18:27,6,Sports,4793.28,1206.73,10,North,Pune,64,Standard,Completed,racheltrujillo@example.net,rguerrero,Cash
538,1049,2025-05-08,2025-05-08 06:24:07,15,Clothing,,823.47,10,North,Mumbai,70,Standard,Pending,martinjeremy@example.com,jennifer96,Card
621,1093,2025-10-27,2025-10-27 05:22:40,4,Sports,3775.51,1096.55,6,East,Hyderabad,61,Standard,Completed,roachsusan@example.org,alexander77,UPI
39,1160,2025-12-16,2025-12-16 18:20:45,4,Grocery,2560.26,1340.45,6,West,Mumbai,36,Premium,Completed,davenportbrandi@example.org,tanderson,Card
176,1285,2025-02-05,2025-02-05 20:03:58,12,Clothing,1035.34,1028.06,9,North,Bengaluru,20,Premium,,ihorton@example.net,awest,Card
246,1109,2026-06-23,2026-06-23 09:26:29,7,Grocery,3774.01,1621.28,2,North,Delhi,52,Premium,Pending,mitchellhector@example.org,ybrooks,Card
829,1096,2025-09-02,2025-09-02 05:59:32,1,Grocery,132.32,733.21,1,East,Mumbai,46,Premium,Cancelled,jbrown@example.org,isaacharrison,Card
668,1285,2025-07-08,2025-07-08 22:48:59,20,Clothing,4538.88,1948.77,4,East,Mumbai,28,Premium,Pending,daniel71@example.org,steven18,UPI
755,1224,2024-08-12,2024-08-12 06:11:21,4,Furniture,2915.73,189.36,1,North,Hyderabad,38,Premium,Completed,steven25@example.org,nelsonrobert,Cash
859,1208,2026-01-10,2026-01-10 13:47:38,3,Grocery,3218.88,738.38,6,East,Bengaluru,69,Premium,Pending,rmoyer@example.net,laura29,Cash
155,1140,2026-02-20,2026-02-20 18:27:56,2,Electronics,3372.36,824.3,9,South,Kolkata,19,Premium,Cancelled,jessica23@example.org,jonathanthompson,UPI
288,1299,2026-02-25,2026-02-25 11:43:35,4,Clothing,573.01,910.14,6,West,Bengaluru,52,Standard,Completed,nicholas65@example.org,brittanygardner,Card
603,1290,2024-12-02,2024-12-02 17:36:45,5,Grocery,900.1,534.81,8,East,Hyderabad,67,Premium,Completed,haley82@example.com,dianacunningham,Card
570,1196,2025-09-29,2025-09-29 09:16:54,7,Grocery,3494.62,1794.99,6,West,Bengaluru,58,Standard,Cancelled,diazcatherine@example.org,conradjason,Cash
744,1088,2026-06-24,2026-06-24 06:03:55,14,Sports,4481.58,1412.53,7,North,Delhi,59,Premium,Cancelled,james18@example.com,daughertypreston,Cash
18,1109,2024-08-11,2024-08-11 21:29:56,18,Clothing,,1767.12,10,West,Bengaluru,68,Standard,Pending,millertodd@example.org,davidalvarez,Cash
128,1034,2024-09-07,2024-09-07 04:57:09,16,Furniture,3175.36,1596.73,10,North,Hyderabad,50,Premium,Pending,darleneharper@example.org,buchananjohn,Card
323,1205,2026-01-12,2026-01-12 17:01:40,2,Furniture,4453.39,,4,North,Delhi,48,Standard,Pending,rubendavis@example.org,lewischristian,Cash
256,1071,2025-06-30,2025-06-30 07:07:19,7,Clothing,4036.93,1148.75,9,East,Mumbai,52,Premium,Pending,kevinzimmerman@example.com,harttammy,UPI
658,1160,2025-11-22,2025-11-22 03:34:24,11,Sports,3699.32,1615.57,4,West,Bengaluru,27,Premium,Completed,robinsondominic@example.net,shermandonna,Cash
965,1058,2025-06-22,2025-06-22 20:34:32,6,Grocery,2175.46,388.11,4,North,Bengaluru,60,Standard,Pending,mclaughlinkeith@example.com,isabella46,Cash
191,1234,2025-07-31,2025-07-31 08:21:51,9,Clothing,119.72,687.48,5,South,Bengaluru,57,Standard,Pending,stephaniethomas@example.net,ejohnson,UPI
116,1285,2024-07-04,2024-07-04 05:48:31,1,Sports,4648.97,1662.33,5,North,Bengaluru,35,Standard,Pending,lozanojulie@example.com,,Card
617,1153,2026-05-24,2026-05-24 01:07:58,16,Electronics,3286.37,1787.52,7,South,Chennai,62,Premium,Completed,udavis@example.net,jennifermartinez,Cash
607,1234,2025-10-20,2025-10-20 21:44:48,11,Clothing,71.26,1482.22,9,East,Mumbai,63,Standard,Pending,caitlynhall@example.org,christopher72,Card
181,1056,2025-07-27,2025-07-27 09:13:38,7,Electronics,2233.14,849.18,7,South,Hyderabad,50,Standard,Cancelled,myerstheodore@example.net,qzavala,UPI
302,1103,2024-09-24,2024-09-24 19:53:36,5,Grocery,3598.84,1839.19,6,North,Bengaluru,27,Premium,Completed,orose@example.com,lcarr,UPI
760,1065,2024-09-26,2024-09-26 11:55:04,10,Sports,2207.45,1920.29,6,East,Mumbai,52,Premium,Completed,sandramendoza@example.com,don79,Card
713,1222,2026-05-24,2026-05-24 09:48:52,2, Furniture ,3808.0,1327.15,3,North,Mumbai,63,Standard,Pending,uwatkins@example.com,julievillanueva,Card
724,1233,2026-01-29,2026-01-29 22:49:19,16,Electronics,3745.16,1889.26,6,North,Mumbai,44,Premium,Completed,braysteven@example.org,xlopez,Card
686,1251,2025-01-10,2025-01-10 13:01:26,14,Grocery,4523.48,1214.96,6,North,Pune,41,Premium,Pending,eguerrero@example.net,rlivingston,Card
980,1216,2025-03-06,2025-03-06 09:17:46,6,Grocery,4759.9,1162.94,2,South,Chennai,24,Premium,Completed,moralesleslie@example.com,stephenjones,Cash
518,1103,2025-09-04,2025-09-04 03:54:49,10,Grocery,3961.47,629.39,9,East,Delhi,18,Premium,Cancelled,matthew18@example.com,heather69,Card
985,1051,2024-10-02,2024-10-02 11:22:57,9,Clothing,4418.87,1405.03,7,West,Hyderabad,24,Premium,Cancelled,joanntodd@example.net,brownnicholas,UPI
46,1243,2025-03-23,2025-03-23 02:03:24,15,Grocery,3771.3,1682.93,5,West,Mumbai,33,Standard,Pending,samuel81@example.com,jonathanfletcher,Cash
910,1211,2025-06-22,9999-99-99 99:99:99,20,Grocery,734.2,1889.18,4,West,Hyderabad,53,Standard,Cancelled,seanwalker@example.org,erin53,UPI
158,1013,2026-03-08,2026-03-08 01:13:23,6,Furniture,2612.84,1828.81,2,East,Delhi,34,Standard,Completed,bellcharles@example.com,xjohnson,UPI
852,1082,2025-10-27,2025-10-27 20:14:20,3,Sports,1320.96,1511.08,2,North,Chennai,37,Standard,Cancelled,christophercarrillo@example.org,hhenderson,Cash
172,1255,2026-03-12,2026-03-12 23:47:49,10,Furniture,,1891.56,9,West,Bengaluru,31,Standard,Completed,moniquewilliams@example.com,angela18,Cash
17,1003,2026-02-22,2026-02-22 00:17:19,3,Electronics,1183.26,1812.73,6,North,Chennai,33,Standard,Cancelled,georgetracy@example.org,natasha43,Card
512,1091,2024-12-17,2024-12-17 03:46:23,6,Grocery,3074.89,1389.2,10,South,Chennai,65,Standard,Completed,lynchjenny@example.com,jennifer90,Cash
49,1010,2025-04-18,2025-04-18 19:53:26,19,Furniture,2411.05,1886.63,5,West,Pune,44,Premium,Pending,christinaturner@example.net,torresjason,Cash
972,1232,2025-07-09,2025-07-09 02:10:16,16,Electronics,4223.22,1876.65,2,North,Bengaluru,21,Premium,Completed,millerdiane@example.net,rtaylor,Cash
941,1058,2026-04-20,2026-04-20 02:33:11,14,Grocery,2627.42,27.28,8,South,Mumbai,46,Premium,Completed,fclark@example.com,jacksonpaul,Cash
516,1254,2024-08-20,2024-08-20 02:01:37,16,Clothing,,480.79,5,South,Bengaluru,25,Premium,,jessica89@example.com,sylvia43,UPI
953,1278,2025-03-19,2025-03-19 03:38:06,3,Sports,1942.9,1489.83,3,West,Mumbai,58,Standard,Completed,edwardsjacob@example.net,cclark,Cash
481,1148,2025-06-13,2025-06-13 02:03:44,13,Clothing,704.34,183.44,10,North,Chennai,43,Standard,Completed,heather29@example.net,lindsey62,Card
284,1277,2025-07-16,2025-07-16 05:30:54,12,Electronics,4757.4,22.89,7,East,Bengaluru,31,Premium,Pending,jacksonjoshua@example.com,xpatton,Card
719,1293,2024-12-23,2024-12-23 07:56:51,1,Furniture,1727.95,487.47,10,South,Hyderabad,37,Standard,Cancelled,fvincent@example.org,rhood,UPI
878,1004,2025-02-14,2025-02-14 22:56:37,14,Furniture,1482.86,982.14,7,South,Mumbai,27,Premium,Completed,chaveztonya@example.net,,Card
226,1040,2025-04-18,2025-04-18 03:46:25,17,Grocery,315.8,885.43,2,East,Mumbai,67,Standard,Pending,stephanie24@example.org,,Cash
27,1288,2024-07-09,2024-07-09 01:24:43,4,Electronics,2711.29,1021.65,3,East,Pune,22,Premium,Pending,gabrieltucker@example.org,kbarrera,Card
955,1011,2026-03-19,2026-03-19 18:12:55,19,Electronics,599.11,1855.85,2,North,Bengaluru,36,Standard,Completed,matthew66@example.net,sfarmer,Cash
438,1130,2026-01-11,2026-01-11 10:55:12,16,Electronics,2276.78,682.62,6,East,Chennai,53,Standard,Pending,tiffanysantiago@example.com,reynoldsjessica,Cash
952,1283,2026-01-30,2026-01-30 11:19:37,6,Grocery,1058.62,204.67,7,North,Mumbai,67,Premium,Completed,lhall@example.net,dsharp,UPI
365,1191,2025-02-01,2025-02-01 07:01:50,4,Electronics,4489.54,995.0,7,North,Hyderabad,57,Premium,Completed,xmoreno@example.net,terrigarcia,Cash
230,1045,2024-10-28,2024-10-28 17:45:01,12,Sports,510.67,1204.13,6,West,Bengaluru,36,Standard,Pending,mwoods@example.com,justin01,Cash
38,1097,2025-11-04,2025-11-04 22:24:14,9,Electronics,3558.49,23.35,9,South,Hyderabad,45,Premium,Cancelled,joycearnold@example.com,rodriguezsierra,Card
966,1160,2025-10-17,2025-10-17 10:53:29,4,Electronics,1627.02,41.58,6,South,Chennai,54,Standard,Completed,robertwhite@example.net,qellis,UPI
375,1147,2025-03-24,2025-03-24 16:18:58,2,Furniture,1968.4,1914.27,6,North,Bengaluru,65,Standard,Completed,daisymccarty@example.net,sean43,UPI
470,1049,2024-09-16,2024-09-16 16:59:22,4,Clothing,2681.72,395.13,9,South,Chennai,58,Premium,Cancelled,,andrewlove,UPI
968,1215,2025-02-09,2025-02-09 20:21:19,14,Grocery,4076.3,412.34,1,West,Chennai,20,Standard,Pending,wolfejennifer@example.org,wjenkins,Cash
851,1060,2024-07-10,2024-07-10 23:31:20,6,Sports,3491.32,30.54,8,East,Bengaluru,20,Premium,Cancelled,micheleclark@example.net,debragraham,Cash
705,1182,2024-07-29,2024-07-29 22:49:45,6,Clothing,4148.35,1791.03,1,North,Hyderabad,45,Premium,,moodycrystal@example.com,alexistucker,Cash
842,1242,2024-07-29,2024-07-29 04:06:27,12,Furniture,1985.76,1065.13,5,East,Mumbai,30,Standard,Completed,teresa32@example.com,robertssamuel,Cash
195,1113,2025-06-09,2025-06-09 04:14:24,8,Clothing,2417.0,920.86,10,East,Hyderabad,62,Standard,Cancelled,heather73@example.org,melissahayes,UPI
855,1096,2026-01-21,2026-01-21 16:53:35,5,Grocery,4287.62,446.12,3,South,Mumbai,40,Standard,Completed,benjamin67@example.net,dhall,UPI
865,1044,2026-04-25,2026-04-25 22:39:00,10,Furniture,3864.36,1693.59,2,North,Delhi,33,Premium,Completed,romerogary@example.org,rhondamoore,UPI
504,1264,2025-07-07,2025-07-07 12:15:02,5,Furniture,4157.97,914.36,9,North,Bengaluru,67,Premium,Pending,zbell@example.net,colemanjonathan,Card
970,1067,2024-12-06,2024-12-06 07:16:39,13,Electronics,4484.36,1837.71,1,East,Mumbai,19,Premium,Pending,murraycharles@example.net,vjames,Cash
831,1073,2025-09-06,2025-09-06 16:47:00,17,Sports,3935.07,1439.0,1,South,Chennai,68,Premium,Pending,uvasquez@example.org,baileyjames,UPI
580,1255,2025-09-14,2025-09-14 11:44:31,20,Electronics,3154.6,1569.51,6,West,Bengaluru,53,Premium,Completed,clintonstevens@example.org,josephpreston,Cash
969,1063,2025-08-31,2025-08-31 04:52:58,15,Clothing,3027.08,1190.52,4,North,Hyderabad,19,Premium,Pending,charles18@example.com,qhayes,Card
163,1037,2025-04-24,2025-04-24 00:26:28,15,Furniture,3416.54,702.14,9,South,Delhi,26,Standard,Cancelled,erika05@example.org,cody64,Cash
909,1074,2026-03-23,2026-03-23 00:48:25,3,Grocery,4974.12,380.11,7,East,Hyderabad,49,Standard,Pending,wchambers@example.com,paul01,UPI
153,1217,2024-09-04,2024-09-04 12:43:26,3,Furniture,3032.14,1648.24,9,East,Hyderabad,24,Premium,Pending,sanchezbrianna@example.net,fosterkyle,UPI
802,1255,2025-10-08,2025-10-08 07:30:06,4,Sports,3966.74,1846.0,10,South,Hyderabad,24,Standard,Cancelled,lesterrichard@example.com,sandersmary,UPI
719,1293,2024-12-23,2024-12-23 07:56:51,1,Furniture,1727.95,487.47,10,South,Hyderabad,37,Standard,Cancelled,fvincent@example.org,rhood,UPI
756,1226,2026-06-06,2026-06-06 00:55:20,2,Grocery,3073.16,875.04,2,North,Chennai,21,Standard,Pending,robertsalyssa@example.org,katiewhite,Card
112,1232,2026-05-05,2026-05-05 04:33:49,13,Furniture,3661.58,638.85,6,East,Hyderabad,27,Standard,Completed,tyleraguilar@example.org,dlittle,Cash
227,1139,2026-06-15,2026-06-15 07:37:42,15,Furniture,1179.29,1115.01,7,West,Bengaluru,61,Standard,Completed,julie33@example.net,sarah42,UPI
689,1223,2024-09-20,2024-09-20 23:20:49,3,Furniture,1536.95,1968.69,5,South,Chennai,45,Standard,Cancelled,probinson@example.org,gbaldwin,Cash
104,1141,2026-05-04,2026-05-04 23:31:20,7,Electronics,4747.6,1651.9,2,South,Mumbai,58,Premium,Completed,ashleyhall@example.com,floresthomas,Card
422,1018,2024-07-12,2024-07-12 08:49:01,12,Clothing,3292.34,1951.78,2,East,Delhi,43,Standard,Cancelled,jessicaanderson@example.net,lawrencegary,Card
420,1134,2025-02-25,2025-02-25 14:13:19,8,Grocery,446.2,94.76,7,West,Mumbai,59,Standard,Cancelled,reyesbrianna@example.org,colonkenneth,UPI
751,1208,2026-04-07,2026-04-07 10:19:14,9,Electronics,3416.86,943.84,6,North,Pune,64,Premium,Completed,troy73@example.org,moorekevin,Card
587,1099,2025-09-14,2025-09-14 21:44:16,12,Grocery,1050.94,271.88,10,North,Hyderabad,26,Premium,Pending,kelleyjose@example.com,iayala,Card
781,1295,2024-07-11,2024-07-11 10:49:07,5,Grocery,4719.6,39.17,6,East,Bengaluru,44,Standard,Cancelled,ewingnicole@example.org,ycole,Card
673,1203,2026-01-21,2026-01-21 11:36:00,7,Furniture,3556.84,1477.49,5,North,Bengaluru,53,Premium,Completed,mitchellchristopher@example.net,yorkjoshua,Card
120,1176,2026-01-28,2026-01-28 19:31:10,14,Electronics,1452.07,1363.4,8,East,Bengaluru,32,Standard,Cancelled,mcdonaldcharles@example.org,zcoffey,Cash
54,1078,2026-05-16,2026-05-16 05:47:54,8,Clothing,2394.13,246.49,4,West,Mumbai,34,Standard,Completed,zrobinson@example.net,pwilliams,UPI
152,1225,2025-02-07,2025-02-07 15:35:40,13,Grocery,4869.93,1002.48,8,East,Kolkata,69,Standard,Completed,usmith@example.org,,UPI
404,1039,2024-07-13,2024-07-13 13:15:57,17,Grocery,1912.83,1816.34,9,West,Hyderabad,70,Standard,Pending,wellsdavid@example.org,walkercharlene,Card
946,1210,2025-07-30,2025-07-30 03:59:08,4,Furniture,3762.22,1255.17,9,North,Mumbai,46,Premium,Cancelled,ronald76@example.com,linda54,Card
208,1195,2026-04-28,2026-04-28 00:09:10,17,Grocery,3496.73,828.35,5,West,Bengaluru,66,Standard,Completed,jessica56@example.org,zachary15,Cash
659,1140,2025-06-14,2025-06-14 10:26:35,15,Furniture,1308.81,1187.17,8,East,Mumbai,25,Standard,Cancelled,peter97@example.org,erinstewart,Card
844,1149,2025-02-12,2025-02-12 00:45:00,5,Clothing,1129.78,1501.8,1,East,Delhi,54,Premium,Cancelled,arnoldsamantha@example.net,dixonrobert,Cash
763,1171,2024-09-22,2024-09-22 02:54:54,20, Grocery ,2122.54,341.31,8,North,Chennai,32,Premium,Cancelled,hamptonkatherine@example.org,danielmcguire,Cash
9,1071,2025-12-14,2025-12-14 01:27:56,8,Sports,2717.94,1499.09,7,West,Hyderabad,32,Premium,Cancelled,gabriellecameron@example.org,lydiatrujillo,Card
808,1113,2024-12-31,2024-12-31 22:10:38,20,Furniture,2631.29,383.42,1,North,Pune,49,Premium,Completed,sparker@example.com,nicholsjoel,Cash
37,1297,2025-07-12,2025-07-12 15:39:36,9,Electronics,586.59,880.44,6,West,Mumbai,50,Premium,Pending,davisrodney@example.com,smithkellie,UPI
453,1273,2025-05-14,2025-05-14 19:50:00,1,Clothing,4863.05,578.59,3,West,Delhi,18,Premium,Completed,megan85@example.net,jamesweber,Cash
652,1030,2025-07-04,2025-07-04 05:22:42,17,Clothing,1853.16,312.53,3,East,Pune,45,Standard,Pending,justinbailey@example.net,williamsullivan,Cash
